file,shape,n1,n2,ratio,1/ratio,area_n1,area_n2,area_ratio,per_n1,per_n2,per_ratio
circle__1_greaterthan_4_9_area_S1.png, circle,4,9,0.44,2.25,13824,13824,1,809,1218,0.66
circle__1_greaterthan_4_9_area_S2.png, circle,4,9,0.44,2.25,13824,13824,1,809,1218,0.66
circle__1_lessthan_5_1_area_S1.png, circle,5,1,5,0.2,13824,13824,1,892,416,2.14
circle__1_lessthan_5_1_area_S2.png, circle,5,1,5,0.2,13824,13824,1,892,416,2.14
circle__1_lessthan_5_2_area_S1.png, circle,5,2,2.5,0.4,13824,13824,1,898,571,1.57
circle__1_lessthan_5_2_area_S2.png, circle,5,2,2.5,0.4,13824,13824,1,898,571,1.57
circle__1_lessthan_5_3_area_S1.png, circle,5,3,1.67,0.6,13824,13824,1,891,707,1.26
circle__1_lessthan_5_3_area_S2.png, circle,5,3,1.67,0.6,13824,13824,1,891,707,1.26
circle__1_lessthan_5_4_area_S1.png, circle,5,4,1.25,0.8,13824,13824,1,908,801,1.13
circle__1_lessthan_5_4_area_S2.png, circle,5,4,1.25,0.8,13824,13824,1,908,801,1.13
circle__1_equal_5_5_area_S1.png, circle,5,5,1,1,13824,13824,1,889,906,0.98
circle__1_equal_5_5_area_S2.png, circle,5,5,1,1,13824,13824,1,889,906,0.98
circle__1_greaterthan_5_6_area_S1.png, circle,5,6,0.83,1.2,13824,13824,1,878,993,0.88
circle__1_greaterthan_5_6_area_S2.png, circle,5,6,0.83,1.2,13824,13824,1,878,993,0.88
circle__1_greaterthan_5_7_area_S1.png, circle,5,7,0.71,1.4,13824,13824,1,893,1065,0.84
circle__1_greaterthan_5_7_area_S2.png, circle,5,7,0.71,1.4,13824,13824,1,893,1065,0.84
circle__1_greaterthan_5_8_area_S1.png, circle,5,8,0.63,1.6,13824,13824,1,911,1114,0.82
circle__1_greaterthan_5_8_area_S2.png, circle,5,8,0.63,1.6,13824,13824,1,911,1114,0.82
circle__1_greaterthan_5_9_area_S1.png, circle,5,9,0.56,1.8,13824,13824,1,887,1222,0.73
circle__1_greaterthan_5_9_area_S2.png, circle,5,9,0.56,1.8,13824,13824,1,887,1222,0.73
circle__1_lessthan_6_1_area_S1.png, circle,6,1,6,0.17,13824,13824,1,972,416,2.34
circle__1_lessthan_6_1_area_S2.png, circle,6,1,6,0.17,13824,13824,1,972,416,2.34
circle__1_lessthan_6_2_area_S1.png, circle,6,2,3,0.33,13824,13824,1,978,575,1.7
circle__1_lessthan_6_2_area_S2.png, circle,6,2,3,0.33,13824,13824,1,978,575,1.7
circle__1_lessthan_6_3_area_S1.png, circle,6,3,2,0.5,13824,13824,1,984,700,1.41
circle__1_lessthan_6_3_area_S2.png, circle,6,3,2,0.5,13824,13824,1,984,700,1.41
circle__1_lessthan_6_4_area_S1.png, circle,6,4,1.5,0.67,13824,13824,1,998,818,1.22
circle__1_lessthan_6_4_area_S2.png, circle,6,4,1.5,0.67,13824,13824,1,998,818,1.22
circle__1_lessthan_6_5_area_S1.png, circle,6,5,1.2,0.83,13824,13824,1,977,888,1.1
circle__1_lessthan_6_5_area_S2.png, circle,6,5,1.2,0.83,13824,13824,1,977,888,1.1
circle__1_equal_6_6_area_S1.png, circle,6,6,1,1,13824,13824,1,987,984,1
circle__1_equal_6_6_area_S2.png, circle,6,6,1,1,13824,13824,1,987,984,1
circle__1_greaterthan_6_7_area_S1.png, circle,6,7,0.86,1.17,13824,13824,1,1006,1059,0.95
circle__1_greaterthan_6_7_area_S2.png, circle,6,7,0.86,1.17,13824,13824,1,1006,1059,0.95
circle__1_greaterthan_6_8_area_S1.png, circle,6,8,0.75,1.33,13824,13824,1,976,1135,0.86
circle__1_greaterthan_6_8_area_S2.png, circle,6,8,0.75,1.33,13824,13824,1,976,1135,0.86
circle__1_greaterthan_6_9_area_S1.png, circle,6,9,0.67,1.5,13824,13824,1,976,1198,0.81
circle__1_greaterthan_6_9_area_S2.png, circle,6,9,0.67,1.5,13824,13824,1,976,1198,0.81
circle__1_lessthan_7_1_area_S1.png, circle,7,1,7,0.14,13824,13824,1,1072,416,2.58
circle__1_lessthan_7_1_area_S2.png, circle,7,1,7,0.14,13824,13824,1,1072,416,2.58
circle__1_lessthan_7_2_area_S1.png, circle,7,2,3.5,0.29,13824,13824,1,1051,568,1.85
circle__1_lessthan_7_2_area_S2.png, circle,7,2,3.5,0.29,13824,13824,1,1051,568,1.85
circle__1_lessthan_7_3_area_S1.png, circle,7,3,2.33,0.43,13824,13824,1,1065,698,1.53
circle__1_lessthan_7_3_area_S2.png, circle,7,3,2.33,0.43,13824,13824,1,1065,698,1.53
circle__1_lessthan_7_4_area_S1.png, circle,7,4,1.75,0.57,13824,13824,1,1056,779,1.36
circle__1_lessthan_7_4_area_S2.png, circle,7,4,1.75,0.57,13824,13824,1,1056,779,1.36
circle__1_lessthan_7_5_area_S1.png, circle,7,5,1.4,0.71,13824,13824,1,1049,901,1.16
circle__1_lessthan_7_5_area_S2.png, circle,7,5,1.4,0.71,13824,13824,1,1049,901,1.16
circle__1_lessthan_7_6_area_S1.png, circle,7,6,1.17,0.86,13824,13824,1,1078,971,1.11
circle__1_lessthan_7_6_area_S2.png, circle,7,6,1.17,0.86,13824,13824,1,1078,971,1.11
circle__1_equal_7_7_area_S1.png, circle,7,7,1,1,13824,13824,1,1080,1048,1.03
circle__1_equal_7_7_area_S2.png, circle,7,7,1,1,13824,13824,1,1080,1048,1.03
circle__1_greaterthan_7_8_area_S1.png, circle,7,8,0.88,1.14,13824,13824,1,1060,1124,0.94
circle__1_greaterthan_7_8_area_S2.png, circle,7,8,0.88,1.14,13824,13824,1,1060,1124,0.94
circle__1_greaterthan_7_9_area_S1.png, circle,7,9,0.78,1.29,13824,13824,1,1056,1197,0.88
circle__1_greaterthan_7_9_area_S2.png, circle,7,9,0.78,1.29,13824,13824,1,1056,1197,0.88
circle__1_lessthan_8_1_area_S1.png, circle,8,1,8,0.13,13824,13824,1,1116,416,2.68
circle__1_lessthan_8_1_area_S2.png, circle,8,1,8,0.13,13824,13824,1,1116,416,2.68
circle__1_lessthan_8_2_area_S1.png, circle,8,2,4,0.25,13824,13824,1,1119,582,1.92
circle__1_lessthan_8_2_area_S2.png, circle,8,2,4,0.25,13824,13824,1,1119,582,1.92
circle__1_lessthan_8_3_area_S1.png, circle,8,3,2.67,0.38,13824,13824,1,1121,708,1.58
circle__1_lessthan_8_3_area_S2.png, circle,8,3,2.67,0.38,13824,13824,1,1121,708,1.58
circle__1_lessthan_8_4_area_S1.png, circle,8,4,2,0.5,13824,13824,1,1112,770,1.44
circle__1_lessthan_8_4_area_S2.png, circle,8,4,2,0.5,13824,13824,1,1112,770,1.44
circle__1_lessthan_8_5_area_S1.png, circle,8,5,1.6,0.63,13824,13824,1,1117,914,1.22
circle__1_lessthan_8_5_area_S2.png, circle,8,5,1.6,0.63,13824,13824,1,1117,914,1.22
circle__1_lessthan_8_6_area_S1.png, circle,8,6,1.33,0.75,13824,13824,1,1123,984,1.14
circle__1_lessthan_8_6_area_S2.png, circle,8,6,1.33,0.75,13824,13824,1,1123,984,1.14
circle__1_lessthan_8_7_area_S1.png, circle,8,7,1.14,0.88,13824,13824,1,1125,1045,1.08
circle__1_lessthan_8_7_area_S2.png, circle,8,7,1.14,0.88,13824,13824,1,1125,1045,1.08
circle__1_equal_8_8_area_S1.png, circle,8,8,1,1,13824,13824,1,1144,1138,1.01
circle__1_equal_8_8_area_S2.png, circle,8,8,1,1,13824,13824,1,1144,1138,1.01
circle__1_greaterthan_8_9_area_S1.png, circle,8,9,0.89,1.13,13824,13824,1,1135,1200,0.95
circle__1_greaterthan_8_9_area_S2.png, circle,8,9,0.89,1.13,13824,13824,1,1135,1200,0.95
circle__1_lessthan_9_1_area_S1.png, circle,9,1,9,0.11,13824,13824,1,1217,416,2.93
circle__1_lessthan_9_1_area_S2.png, circle,9,1,9,0.11,13824,13824,1,1217,416,2.93
circle__1_lessthan_9_2_area_S1.png, circle,9,2,4.5,0.22,13824,13824,1,1215,580,2.09
circle__1_lessthan_9_2_area_S2.png, circle,9,2,4.5,0.22,13824,13824,1,1215,580,2.09
circle__1_lessthan_9_3_area_S1.png, circle,9,3,3,0.33,13824,13824,1,1200,711,1.69
circle__1_lessthan_9_3_area_S2.png, circle,9,3,3,0.33,13824,13824,1,1200,711,1.69
circle__1_lessthan_9_4_area_S1.png, circle,9,4,2.25,0.44,13824,13824,1,1203,820,1.47
circle__1_lessthan_9_4_area_S2.png, circle,9,4,2.25,0.44,13824,13824,1,1203,820,1.47
circle__1_lessthan_9_5_area_S1.png, circle,9,5,1.8,0.56,13824,13824,1,1208,910,1.33
circle__1_lessthan_9_5_area_S2.png, circle,9,5,1.8,0.56,13824,13824,1,1208,910,1.33
circle__1_lessthan_9_6_area_S1.png, circle,9,6,1.5,0.67,13824,13824,1,1208,962,1.26
circle__1_lessthan_9_6_area_S2.png, circle,9,6,1.5,0.67,13824,13824,1,1208,962,1.26
circle__1_lessthan_9_7_area_S1.png, circle,9,7,1.29,0.78,13824,13824,1,1203,1084,1.11
circle__1_lessthan_9_7_area_S2.png, circle,9,7,1.29,0.78,13824,13824,1,1203,1084,1.11
circle__1_lessthan_9_8_area_S1.png, circle,9,8,1.13,0.89,13824,13824,1,1186,1152,1.03
circle__1_lessthan_9_8_area_S2.png, circle,9,8,1.13,0.89,13824,13824,1,1186,1152,1.03
circle__1_equal_9_9_area_S1.png, circle,9,9,1,1,13824,13824,1,1208,1201,1.01
circle__1_equal_9_9_area_S2.png, circle,9,9,1,1,13824,13824,1,1208,1201,1.01
circle__2_equal_1_1_area_S1.png, circle,1,1,1,1,13824,13824,1,416,416,1
circle__2_greaterthan_1_2_area_S1.png, circle,1,2,0.5,2,13824,13824,1,416,585,0.71
circle__2_greaterthan_1_2_area_S2.png, circle,1,2,0.5,2,13824,13824,1,416,585,0.71
circle__2_greaterthan_1_3_area_S1.png, circle,1,3,0.33,3,13824,13824,1,416,687,0.61
circle__2_greaterthan_1_3_area_S2.png, circle,1,3,0.33,3,13824,13824,1,416,687,0.61
circle__2_greaterthan_1_4_area_S1.png, circle,1,4,0.25,4,13824,13824,1,416,811,0.51
circle__2_greaterthan_1_4_area_S2.png, circle,1,4,0.25,4,13824,13824,1,416,811,0.51
circle__2_greaterthan_1_5_area_S1.png, circle,1,5,0.2,5,13824,13824,1,416,906,0.46
circle__2_greaterthan_1_5_area_S2.png, circle,1,5,0.2,5,13824,13824,1,416,906,0.46
circle__2_greaterthan_1_6_area_S1.png, circle,1,6,0.17,6,13824,13824,1,416,1008,0.41
circle__2_greaterthan_1_6_area_S2.png, circle,1,6,0.17,6,13824,13824,1,416,1008,0.41
circle__2_greaterthan_1_7_area_S1.png, circle,1,7,0.14,7,13824,13824,1,416,1048,0.4
circle__2_greaterthan_1_7_area_S2.png, circle,1,7,0.14,7,13824,13824,1,416,1048,0.4
circle__2_greaterthan_1_8_area_S1.png, circle,1,8,0.13,8,13824,13824,1,416,1142,0.36
circle__2_greaterthan_1_8_area_S2.png, circle,1,8,0.13,8,13824,13824,1,416,1142,0.36
circle__2_greaterthan_1_9_area_S1.png, circle,1,9,0.11,9,13824,13824,1,416,1216,0.34
circle__2_greaterthan_1_9_area_S2.png, circle,1,9,0.11,9,13824,13824,1,416,1216,0.34
circle__2_lessthan_2_1_area_S1.png, circle,2,1,2,0.5,13824,13824,1,568,416,1.37
circle__2_lessthan_2_1_area_S2.png, circle,2,1,2,0.5,13824,13824,1,568,416,1.37
circle__2_equal_2_2_area_S1.png, circle,2,2,1,1,13824,13824,1,541,571,0.95
circle__2_equal_2_2_area_S2.png, circle,2,2,1,1,13824,13824,1,541,571,0.95
circle__2_greaterthan_2_3_area_S1.png, circle,2,3,0.67,1.5,13824,13824,1,576,704,0.82
circle__2_greaterthan_2_3_area_S2.png, circle,2,3,0.67,1.5,13824,13824,1,576,704,0.82
circle__2_greaterthan_2_4_area_S1.png, circle,2,4,0.5,2,13824,13824,1,567,805,0.7
circle__2_greaterthan_2_4_area_S2.png, circle,2,4,0.5,2,13824,13824,1,567,805,0.7
circle__2_greaterthan_2_5_area_S1.png, circle,2,5,0.4,2.5,13824,13824,1,555,903,0.61
circle__2_greaterthan_2_5_area_S2.png, circle,2,5,0.4,2.5,13824,13824,1,555,903,0.61
circle__2_greaterthan_2_6_area_S1.png, circle,2,6,0.33,3,13824,13824,1,555,995,0.56
circle__2_greaterthan_2_6_area_S2.png, circle,2,6,0.33,3,13824,13824,1,555,995,0.56
circle__2_greaterthan_2_7_area_S1.png, circle,2,7,0.29,3.5,13824,13824,1,578,1073,0.54
circle__2_greaterthan_2_7_area_S2.png, circle,2,7,0.29,3.5,13824,13824,1,578,1073,0.54
circle__2_greaterthan_2_8_area_S1.png, circle,2,8,0.25,4,13824,13824,1,548,1137,0.48
circle__2_greaterthan_2_8_area_S2.png, circle,2,8,0.25,4,13824,13824,1,548,1137,0.48
circle__2_greaterthan_2_9_area_S1.png, circle,2,9,0.22,4.5,13824,13824,1,558,1198,0.47
circle__2_greaterthan_2_9_area_S2.png, circle,2,9,0.22,4.5,13824,13824,1,558,1198,0.47
circle__2_lessthan_3_1_area_S1.png, circle,3,1,3,0.33,13824,13824,1,705,416,1.69
circle__2_lessthan_3_1_area_S2.png, circle,3,1,3,0.33,13824,13824,1,705,416,1.69
circle__2_lessthan_3_2_area_S1.png, circle,3,2,1.5,0.67,13824,13824,1,682,557,1.22
circle__2_lessthan_3_2_area_S2.png, circle,3,2,1.5,0.67,13824,13824,1,682,557,1.22
circle__2_equal_3_3_area_S1.png, circle,3,3,1,1,13824,13824,1,700,702,1
circle__2_equal_3_3_area_S2.png, circle,3,3,1,1,13824,13824,1,700,702,1
circle__2_greaterthan_3_4_area_S1.png, circle,3,4,0.75,1.33,13824,13824,1,709,766,0.93
circle__2_greaterthan_3_4_area_S2.png, circle,3,4,0.75,1.33,13824,13824,1,709,766,0.93
circle__2_greaterthan_3_5_area_S1.png, circle,3,5,0.6,1.67,13824,13824,1,691,906,0.76
circle__2_greaterthan_3_5_area_S2.png, circle,3,5,0.6,1.67,13824,13824,1,691,906,0.76
circle__2_greaterthan_3_6_area_S1.png, circle,3,6,0.5,2,13824,13824,1,697,969,0.72
circle__2_greaterthan_3_6_area_S2.png, circle,3,6,0.5,2,13824,13824,1,697,969,0.72
circle__2_greaterthan_3_7_area_S1.png, circle,3,7,0.43,2.33,13824,13824,1,707,1051,0.67
circle__2_greaterthan_3_7_area_S2.png, circle,3,7,0.43,2.33,13824,13824,1,707,1051,0.67
circle__2_greaterthan_3_8_area_S1.png, circle,3,8,0.38,2.67,13824,13824,1,703,1120,0.63
circle__2_greaterthan_3_8_area_S2.png, circle,3,8,0.38,2.67,13824,13824,1,703,1120,0.63
circle__2_greaterthan_3_9_area_S1.png, circle,3,9,0.33,3,13824,13824,1,687,1182,0.58
circle__2_greaterthan_3_9_area_S2.png, circle,3,9,0.33,3,13824,13824,1,687,1182,0.58
circle__2_lessthan_4_1_area_S1.png, circle,4,1,4,0.25,13824,13824,1,788,416,1.89
circle__2_lessthan_4_1_area_S2.png, circle,4,1,4,0.25,13824,13824,1,788,416,1.89
circle__2_lessthan_4_2_area_S1.png, circle,4,2,2,0.5,13824,13824,1,792,552,1.43
circle__2_lessthan_4_2_area_S2.png, circle,4,2,2,0.5,13824,13824,1,792,552,1.43
circle__2_lessthan_4_3_area_S1.png, circle,4,3,1.33,0.75,13824,13824,1,820,709,1.16
circle__2_lessthan_4_3_area_S2.png, circle,4,3,1.33,0.75,13824,13824,1,820,709,1.16
circle__2_equal_4_4_area_S1.png, circle,4,4,1,1,13824,13824,1,776,795,0.98
circle__2_equal_4_4_area_S2.png, circle,4,4,1,1,13824,13824,1,776,795,0.98
circle__2_greaterthan_4_5_area_S1.png, circle,4,5,0.8,1.25,13824,13824,1,793,895,0.89
circle__2_greaterthan_4_5_area_S2.png, circle,4,5,0.8,1.25,13824,13824,1,793,895,0.89
circle__2_greaterthan_4_6_area_S1.png, circle,4,6,0.67,1.5,13824,13824,1,806,985,0.82
circle__2_greaterthan_4_6_area_S2.png, circle,4,6,0.67,1.5,13824,13824,1,806,985,0.82
circle__2_greaterthan_4_7_area_S1.png, circle,4,7,0.57,1.75,13824,13824,1,804,1055,0.76
circle__2_greaterthan_4_7_area_S2.png, circle,4,7,0.57,1.75,13824,13824,1,804,1055,0.76
circle__2_greaterthan_4_8_area_S1.png, circle,4,8,0.5,2,13824,13824,1,764,1135,0.67
circle__2_greaterthan_4_8_area_S2.png, circle,4,8,0.5,2,13824,13824,1,764,1135,0.67
circle__2_greaterthan_4_9_area_S1.png, circle,4,9,0.44,2.25,13824,13824,1,799,1201,0.67
circle__2_greaterthan_4_9_area_S2.png, circle,4,9,0.44,2.25,13824,13824,1,799,1201,0.67
circle__2_lessthan_5_1_area_S1.png, circle,5,1,5,0.2,13824,13824,1,903,416,2.17
circle__2_lessthan_5_1_area_S2.png, circle,5,1,5,0.2,13824,13824,1,903,416,2.17
circle__2_lessthan_5_2_area_S1.png, circle,5,2,2.5,0.4,13824,13824,1,907,585,1.55
circle__2_lessthan_5_2_area_S2.png, circle,5,2,2.5,0.4,13824,13824,1,907,585,1.55
circle__2_lessthan_5_3_area_S1.png, circle,5,3,1.67,0.6,13824,13824,1,875,683,1.28
circle__2_lessthan_5_3_area_S2.png, circle,5,3,1.67,0.6,13824,13824,1,875,683,1.28
circle__2_lessthan_5_4_area_S1.png, circle,5,4,1.25,0.8,13824,13824,1,905,753,1.2
circle__2_lessthan_5_4_area_S2.png, circle,5,4,1.25,0.8,13824,13824,1,905,753,1.2
circle__2_equal_5_5_area_S1.png, circle,5,5,1,1,13824,13824,1,872,891,0.98
circle__2_equal_5_5_area_S2.png, circle,5,5,1,1,13824,13824,1,872,891,0.98
circle__2_greaterthan_5_6_area_S1.png, circle,5,6,0.83,1.2,13824,13824,1,897,1009,0.89
circle__2_greaterthan_5_6_area_S2.png, circle,5,6,0.83,1.2,13824,13824,1,897,1009,0.89
circle__2_greaterthan_5_7_area_S1.png, circle,5,7,0.71,1.4,13824,13824,1,906,1073,0.84
circle__2_greaterthan_5_7_area_S2.png, circle,5,7,0.71,1.4,13824,13824,1,906,1073,0.84
circle__2_greaterthan_5_8_area_S1.png, circle,5,8,0.63,1.6,13824,13824,1,886,1111,0.8
circle__2_greaterthan_5_8_area_S2.png, circle,5,8,0.63,1.6,13824,13824,1,886,1111,0.8
circle__2_greaterthan_5_9_area_S1.png, circle,5,9,0.56,1.8,13824,13824,1,880,1206,0.73
circle__2_greaterthan_5_9_area_S2.png, circle,5,9,0.56,1.8,13824,13824,1,880,1206,0.73
circle__2_lessthan_6_1_area_S1.png, circle,6,1,6,0.17,13824,13824,1,984,416,2.37
circle__2_lessthan_6_1_area_S2.png, circle,6,1,6,0.17,13824,13824,1,984,416,2.37
circle__2_lessthan_6_2_area_S1.png, circle,6,2,3,0.33,13824,13824,1,961,586,1.64
circle__2_lessthan_6_2_area_S2.png, circle,6,2,3,0.33,13824,13824,1,961,586,1.64
circle__2_lessthan_6_3_area_S1.png, circle,6,3,2,0.5,13824,13824,1,995,704,1.41
circle__2_lessthan_6_3_area_S2.png, circle,6,3,2,0.5,13824,13824,1,995,704,1.41
circle__2_lessthan_6_4_area_S1.png, circle,6,4,1.5,0.67,13824,13824,1,1001,807,1.24
circle__2_lessthan_6_4_area_S2.png, circle,6,4,1.5,0.67,13824,13824,1,1001,807,1.24
circle__2_lessthan_6_5_area_S1.png, circle,6,5,1.2,0.83,13824,13824,1,955,912,1.05
circle__2_lessthan_6_5_area_S2.png, circle,6,5,1.2,0.83,13824,13824,1,955,912,1.05
circle__2_equal_6_6_area_S1.png, circle,6,6,1,1,13824,13824,1,972,980,0.99
circle__2_equal_6_6_area_S2.png, circle,6,6,1,1,13824,13824,1,972,980,0.99
circle__2_greaterthan_6_7_area_S1.png, circle,6,7,0.86,1.17,13824,13824,1,978,1069,0.91
circle__2_greaterthan_6_7_area_S2.png, circle,6,7,0.86,1.17,13824,13824,1,978,1069,0.91
circle__2_greaterthan_6_8_area_S1.png, circle,6,8,0.75,1.33,13824,13824,1,968,1140,0.85
circle__2_greaterthan_6_8_area_S2.png, circle,6,8,0.75,1.33,13824,13824,1,968,1140,0.85
circle__2_greaterthan_6_9_area_S1.png, circle,6,9,0.67,1.5,13824,13824,1,1000,1214,0.82
circle__2_greaterthan_6_9_area_S2.png, circle,6,9,0.67,1.5,13824,13824,1,1000,1214,0.82
circle__2_lessthan_7_1_area_S1.png, circle,7,1,7,0.14,13824,13824,1,1058,416,2.54
circle__2_lessthan_7_1_area_S2.png, circle,7,1,7,0.14,13824,13824,1,1058,416,2.54
circle__2_lessthan_7_2_area_S1.png, circle,7,2,3.5,0.29,13824,13824,1,1055,555,1.9
circle__2_lessthan_7_2_area_S2.png, circle,7,2,3.5,0.29,13824,13824,1,1055,555,1.9
circle__2_lessthan_7_3_area_S1.png, circle,7,3,2.33,0.43,13824,13824,1,1064,692,1.54
circle__2_lessthan_7_3_area_S2.png, circle,7,3,2.33,0.43,13824,13824,1,1064,692,1.54
circle__2_lessthan_7_4_area_S1.png, circle,7,4,1.75,0.57,13824,13824,1,1073,793,1.35
circle__2_lessthan_7_4_area_S2.png, circle,7,4,1.75,0.57,13824,13824,1,1073,793,1.35
circle__2_lessthan_7_5_area_S1.png, circle,7,5,1.4,0.71,13824,13824,1,1062,904,1.17
circle__2_lessthan_7_5_area_S2.png, circle,7,5,1.4,0.71,13824,13824,1,1062,904,1.17
circle__2_lessthan_7_6_area_S1.png, circle,7,6,1.17,0.86,13824,13824,1,1046,1001,1.04
circle__2_lessthan_7_6_area_S2.png, circle,7,6,1.17,0.86,13824,13824,1,1046,1001,1.04
circle__2_equal_7_7_area_S1.png, circle,7,7,1,1,13824,13824,1,1061,1046,1.01
circle__2_equal_7_7_area_S2.png, circle,7,7,1,1,13824,13824,1,1061,1046,1.01
circle__2_greaterthan_7_8_area_S1.png, circle,7,8,0.88,1.14,13824,13824,1,1064,1142,0.93
circle__2_greaterthan_7_8_area_S2.png, circle,7,8,0.88,1.14,13824,13824,1,1064,1142,0.93
circle__2_greaterthan_7_9_area_S1.png, circle,7,9,0.78,1.29,13824,13824,1,1064,1192,0.89
circle__2_greaterthan_7_9_area_S2.png, circle,7,9,0.78,1.29,13824,13824,1,1064,1192,0.89
circle__2_lessthan_8_1_area_S1.png, circle,8,1,8,0.13,13824,13824,1,1131,416,2.72
circle__2_lessthan_8_1_area_S2.png, circle,8,1,8,0.13,13824,13824,1,1131,416,2.72
circle__2_lessthan_8_2_area_S1.png, circle,8,2,4,0.25,13824,13824,1,1141,549,2.08
circle__2_lessthan_8_2_area_S2.png, circle,8,2,4,0.25,13824,13824,1,1141,549,2.08
circle__2_lessthan_8_3_area_S1.png, circle,8,3,2.67,0.38,13824,13824,1,1133,697,1.63
circle__2_lessthan_8_3_area_S2.png, circle,8,3,2.67,0.38,13824,13824,1,1133,697,1.63
circle__2_lessthan_8_4_area_S1.png, circle,8,4,2,0.5,13824,13824,1,1141,828,1.38
circle__2_lessthan_8_4_area_S2.png, circle,8,4,2,0.5,13824,13824,1,1141,828,1.38
circle__2_lessthan_8_5_area_S1.png, circle,8,5,1.6,0.63,13824,13824,1,1126,900,1.25
circle__2_lessthan_8_5_area_S2.png, circle,8,5,1.6,0.63,13824,13824,1,1126,900,1.25
circle__2_lessthan_8_6_area_S1.png, circle,8,6,1.33,0.75,13824,13824,1,1145,988,1.16
circle__2_lessthan_8_6_area_S2.png, circle,8,6,1.33,0.75,13824,13824,1,1145,988,1.16
circle__2_lessthan_8_7_area_S1.png, circle,8,7,1.14,0.88,13824,13824,1,1138,1071,1.06
circle__2_lessthan_8_7_area_S2.png, circle,8,7,1.14,0.88,13824,13824,1,1138,1071,1.06
circle__2_equal_8_8_area_S1.png, circle,8,8,1,1,13824,13824,1,1119,1146,0.98
circle__2_equal_8_8_area_S2.png, circle,8,8,1,1,13824,13824,1,1119,1146,0.98
circle__2_greaterthan_8_9_area_S1.png, circle,8,9,0.89,1.13,13824,13824,1,1134,1193,0.95
circle__2_greaterthan_8_9_area_S2.png, circle,8,9,0.89,1.13,13824,13824,1,1134,1193,0.95
circle__2_lessthan_9_1_area_S1.png, circle,9,1,9,0.11,13824,13824,1,1205,416,2.9
circle__2_lessthan_9_1_area_S2.png, circle,9,1,9,0.11,13824,13824,1,1205,416,2.9
circle__2_lessthan_9_2_area_S1.png, circle,9,2,4.5,0.22,13824,13824,1,1208,532,2.27
circle__2_lessthan_9_2_area_S2.png, circle,9,2,4.5,0.22,13824,13824,1,1208,532,2.27
circle__2_lessthan_9_3_area_S1.png, circle,9,3,3,0.33,13824,13824,1,1206,706,1.71
circle__2_lessthan_9_3_area_S2.png, circle,9,3,3,0.33,13824,13824,1,1206,706,1.71
circle__2_lessthan_9_4_area_S1.png, circle,9,4,2.25,0.44,13824,13824,1,1197,794,1.51
circle__2_lessthan_9_4_area_S2.png, circle,9,4,2.25,0.44,13824,13824,1,1197,794,1.51
circle__2_lessthan_9_5_area_S1.png, circle,9,5,1.8,0.56,13824,13824,1,1219,873,1.4
circle__2_lessthan_9_5_area_S2.png, circle,9,5,1.8,0.56,13824,13824,1,1219,873,1.4
circle__2_lessthan_9_6_area_S1.png, circle,9,6,1.5,0.67,13824,13824,1,1225,993,1.23
circle__2_lessthan_9_6_area_S2.png, circle,9,6,1.5,0.67,13824,13824,1,1225,993,1.23
circle__2_lessthan_9_7_area_S1.png, circle,9,7,1.29,0.78,13824,13824,1,1206,1058,1.14
circle__2_lessthan_9_7_area_S2.png, circle,9,7,1.29,0.78,13824,13824,1,1206,1058,1.14
circle__2_lessthan_9_8_area_S1.png, circle,9,8,1.13,0.89,13824,13824,1,1202,1122,1.07
circle__2_lessthan_9_8_area_S2.png, circle,9,8,1.13,0.89,13824,13824,1,1202,1122,1.07
circle__2_equal_9_9_area_S1.png, circle,9,9,1,1,13824,13824,1,1205,1206,1
circle__2_equal_9_9_area_S2.png, circle,9,9,1,1,13824,13824,1,1205,1206,1
circle__1_equal_1_1_perimeter_S1.png, circle,1,1,1,1,63886,63886,1,896,896,1
circle__1_greaterthan_1_2_perimeter_S1.png, circle,1,2,0.5,2,63886,34948,1.83,896,896,1
circle__1_greaterthan_1_2_perimeter_S2.png, circle,1,2,0.5,2,63886,34948,1.83,896,896,1
circle__1_greaterthan_1_3_perimeter_S1.png, circle,1,3,0.33,3,63886,27174,2.35,896,896,1
circle__1_greaterthan_1_3_perimeter_S2.png, circle,1,3,0.33,3,63886,27174,2.35,896,896,1
circle__1_greaterthan_1_4_perimeter_S1.png, circle,1,4,0.25,4,63886,20726,3.08,896,896,1
circle__1_greaterthan_1_4_perimeter_S2.png, circle,1,4,0.25,4,63886,20726,3.08,896,896,1
circle__1_greaterthan_1_5_perimeter_S1.png, circle,1,5,0.2,5,63886,17010,3.76,896,896,1
circle__1_greaterthan_1_5_perimeter_S2.png, circle,1,5,0.2,5,63886,17010,3.76,896,896,1
circle__1_greaterthan_1_6_perimeter_S1.png, circle,1,6,0.17,6,63886,13596,4.7,896,896,1
circle__1_greaterthan_1_6_perimeter_S2.png, circle,1,6,0.17,6,63886,13596,4.7,896,896,1
circle__1_greaterthan_1_7_perimeter_S1.png, circle,1,7,0.14,7,63886,11808,5.41,896,896,1
circle__1_greaterthan_1_7_perimeter_S2.png, circle,1,7,0.14,7,63886,11808,5.41,896,896,1
circle__1_greaterthan_1_8_perimeter_S1.png, circle,1,8,0.13,8,63886,9895,6.46,896,896,1
circle__1_greaterthan_1_8_perimeter_S2.png, circle,1,8,0.13,8,63886,9895,6.46,896,896,1
